ID,台語羅馬字2,華語對譯,台語漢字,台語羅馬字,英文,freq,pos_h,,
3055,beh-tau3,;向午;近午;小晌午;傍午;,boeh晝,boeh-tau3,,1493,Nd,,
3056,beh-thai2,;哪能;,boeh-thai2,boeh-thai2,,1336,,,
3057,beh-thou3,;作嘔;噁心;,boeh吐,boeh-thou3,,1318,VA;VH,,
3058,beh-thou3-beh-thou3,;噁心;,boeh吐boeh吐,boeh-thou3-boeh-thou3,,1224,VH,,
3059,beh-tih8,;要;,boeh-tih8,boeh-tih8,,2927,Db;VC;VE,,
3060,beh-tioh8,;要麼;,boeh著,boeh-tioh8,,3461,Cb,,
3061,beh-to2-siN,;到那兒找;,boeh-to2生,boeh-to2-seN,,3507,,,
3068,,;揍;搏;,bok,bok,,186,VC,,
3073,,;木本植物;,木e5類,bok8 e5 lui7,,1072,Na,,
3075,,;受窘;載浮載沉;摸索;,bok8-bok8泅,bok8-bok8-siu5,,560,VE,,
3157,,;放蕩;惘;,bong3,bong3,,644,b;VH,,
3228,bong-boe7-chheng,;摸不清;,摸be7清,bong-be7-chheng,,2487,VR,,
3235,bong-chhe7,;摸索;,摸chhoe7,bong-chhoe7,,570,VE,,
3397,,;片;朵;塊;,buh8,buh8,,444,Nf,,
3399,,;瞇瞇眼;,bui目,bui-bak8,,689,,,
3400,,;奶罩;,bu-la3-chia3,bu-la3-chia3,,435,Na,,
3404,,;鑽;,bun3,bun3,,223,VC,,
3422,,;床;,bun5床,bun5-chhng5,,417,Na;Nf,,
3507,,;鞭打;鞭策;,but8,but8,,545,VC,,
3600,,;打點;攜帶;,chah,chah,,1456,VC,,
3602,,;攜槍;,chah銃,chah chheng3,,448,VA,,
3611,,;攔住;,截leh,chah8--leh,,946,VR,,
3621,,;chah營;,chah營,chah-iaN5,,298,,,
3628,,;帶飯;,chah飯,chah-png7,,1088,,,
3629,,;月經布;,chah布,chah-pou3,,575,,,
3750,,;在於;,在ti7,chai7-ti7,,4731,VJ,,
3785,,;指頭;,chaiN2,chaiN2,,444,Na,,
3812,,;打擾;促;煩;擾;,chak,chak,,654,VF;VC;b;VH,,
3813,,;嗆;,chak8,chak8,,119,VH,,
3819,,;打擾;,chak-cho7,chak-cho7,,705,VC,,
3839,,;踐踏;踩;蹴;,cham3,cham3,,335,VC;b,,
3846,,;勸阻;,cham5,cham5,,192,VF,,
3849,,;砍斷;,cham7,cham7,,356,VR,,
3866,,;斬;,chaN2,chaN2,,165,VC,,
3867,,;棒;,chan2,chan2,,331,VH,,
3868,,;截;,chaN2,chaN2,,175,Nf,,
3918,,;撈;,chaN7,chaN7,,180,VC,,
3938,,;捉;,chang,chang,,242,VC,,
3942,,;束;捉;捉把;辮子;,chang2,chang2,,1053,Na;VC;Nf,,
3948,,;沖;淋;,chang5,chang5,,274,VC,,
3950,,;草本植物;,叢e5類,chang5 e5 lui7,,1059,Na,,
3956,,;揪出來;,chang出來,chang-chhut-lai5,,2578,VR,,
3962,,;捕獲;逮到;,chang著,chang--tioh8,,2191,VR;VC,,
3968,,;嘖有煩言;,chap8-chap8唸,chap8-chap8-liam7,,1576,VA,,
4013,,;雜拌兒;雜亂;,雜lo5-lo5,chap8-lo5-lo5,,2762,Na;VH,,
4019,chap8-o-kiN,;大雜燴;,雜o羹,chap8-o-keN,,987,Na,,
4020,,;大雜燴;,雜o攪,chap8-o-kiau2,,966,Na,,
4044,,;密;擠;,chat8,chat8,,300,VC;VH,,
4048,,;敦實;堅實;密實;,實chiN,chat8-chiN,,417,VH,,
4050,,;歙;濃密;,實hmh-hmh,chat8-hmh-hmh,,286,b;VH,,
4051,,;呼吸困難;窒息;,chat8氣,chat8-khui3,,830,VH,,
4054,,;鼻塞;,chat8鼻,chat8-phiN7,,532,VH,,
4055,,;水洩不通;水洩不通;密匝匝;密實;鼓鼓囊囊;實心;堅實;,實thong2-thong2,chat8-thong2-thong2,,1954,A;VH,,
4074,,;丹毒;,走馬hong5,chau2-be2-hong5,,2492,Na,,
4080,,;逃匿;逃避;躲藏;潛逃;,走bih,chau2-bih,,1249,VA;VC,,
4084,,;尋找;,走chhe7,chau2-chhe7,,1325,VC,,
4095,,;走失;走樣;失真;有所不同;差異;偏離;,走choah8,chau2-choah8,,4957,Na;VJ;VH,,
4096,,;奔走;奔波;,走choh8,chau2-choh8,,1376,VA,,
4097,,;奔走;奔波;行走;,走chong5,chau2-chong5,,1677,VA,,
4293,,;多;除卻;,che7,che7,,2015,Ne;Da;Df;VH,,
4297,choe7 thau5-chhui3,;人口多;,che7頭嘴,che7 thau5-chhui3,,3206,,,
4298,choe7 tioh8 iaN5,;倚多為勝;,che7著贏,che7 tioh8 iaN5,,2783,VH,,
4299,che7-boe7-tiau5,;坐不住;,坐be7-tiau5,che7-be7-tiau5,,2851,VR,,
4303,,;澄清;,che7清,che7-chheng,,791,VE,,
4306,choe7-chio2,;多少;多寡;,che7少,che7-chio2,,2140,Ne;Na;Da,,
4312,choe7-he3,;高齡;年紀大;,che7歲,che7-hoe3,,1843,Na,,
4316,choe7-ke3,;多於;,che7過,che7-koe3,,4410,VJ,,
4320,,;坐視;,坐leh看,che7-leh-khoaN3,,2085,VE,,
4328,choe7-oe7,;饒舌;,che7話,che7-oe7,,906,VH,,
4341,che7-toe2,;沉底;沉澱;承擔;擱淺;,che7底,che7-te2,,1057,VC;VH,,
4351,,;切;,cheh8,cheh8,,279,VC;b,,
4360,,;作賤;浪費;踐踏;濫用;糟蹋;,撮thoah,cheh-thoah,,1195,VC;VH,,
4362,,;擠;,chek,chek,,382,VC;VH,,
4397,,;貯存;儲藏;,積khng3,chek-khng3,,539,VC,,
4424,,;呆滯;停滯;淤塞;淤積;,積tau2,chek-tau2,,615,VA;VH,,
4426,,;淤塞;淤積;,積that,chek-that,,373,VH,,
4444,chiN3-chhui3,;搶嘴;口角;犯嘴;抬摃;爭角;強詞奪理;搶話;抬槓;爭論;爭辯;辯白;,cheN3嘴,cheN3-chhui3,,1671,VA;Na;VE,,
4470,,;發炎;,腫hong5,cheng2-hong5,,776,VH,,
4522,,;花農;,種花e5,cheng3-hoe--e5,,1867,Na,,
4534,,;真的;,正經e5,cheng3-keng--e5,,3252,Db,,
4556,,;正在;,正le,cheng3-le,,3002,Dd,,
4694,,;從來;,從到taN,cheng7-kau3-taN,,3674,Dd,,
4738,,;差別;,精choah8,cheng-choah8,,969,Na,,
4739,,;奔波;,爭choh8,cheng-choh8,,661,VA,,
4775,,;賢慧;,精工khiang3,cheng-kong-khiang3,,1085,VH,,
4838,chha bo5 choe7,;相去不遠;,差無che7,chha bo5 che7,,4147,,,
4857,,;吵鬧;,吵siau5,chha2-siau5,,448,VA,,
4873,,;楔子;,柴chiN,chha5-chiN,,405,Na,,
4874,,;木楔子;,柴chiN仔,chha5-chiN-a2,,1116,,,
4889,,;櫫;,柴khit8,chha5-khit8,,203,b,,
4890,,;木樁;,柴khit8仔,chha5-khit8-a2,,969,Na,,
4912,,;劈柴;,柴phe3,chha5-phe3,,326,VA,,
4915,chha5-phe3-a2,;木片;,柴phoe3仔,chha5-phoe3-a2,,1096,Na,,
4916,chha5-phe3-hoe,;鉋花;,柴phoe3花,chha5-phoe3-hoe,,968,VA,,
4935,,;奔竄;,chha7-chha7-chong5,chha7-chha7-chong5,,329,VA,,
4936,,;鬧哄哄;,chha7-chha7滾,chha7-chha7-kun2,,306,VH,,
4938,chha-choe7 leh,;差多了;懸殊;,差che7 leh,chha-che7 leh,,2273,VH,,
4960,,;差得遠;,差遠leh,chha-hng7-leh,,1236,,,
5022,,;礤床;,菜chhoah仔,chhai3-chhoah-a2,,1259,,,
5023,,;朝天鼻;,菜chhoah鼻,chhai3-chhoah-phiN7,,1050,,,
5029,,;炸菜丸;,菜chiN3,chhai3-chiN3,,483,,,
5031,,;菜甲;,菜hah8,chhai3-hah8,,511,,,
5047,,;大頭菜;球莖甘藍;蕪菁;,菜khok,chhai3-khok,,1327,Na,,
5057,,;摳刀;,菜瓜khau,chhai3-koe-khau,,666,,,
5090,,;醬蘿蔔;,菜頭long5,chhai3-thau5-long5,,1201,,,
5120,,;在;安放;放置;豎立;樹立;立;供奉;,chhai7,chhai7,,3750,VA;Dd;VC;VG;P2,,
5121,,;耍陰險;,chhai7暗毒,chhai7-am3-tok8,,960,,,
5122,,;存心;,chhai7行,chhai7-heng7,,1036,Dh,,
5123,,;設靈;,chhai7靈,chhai7-leng5,,561,,,
5124,chhai7-phai2-sim,;居心不良;,chhai7歹心,chhai7-phaiN2-sim,,2743,VH,,
5125,,;嘔氣;鬧彆扭;自暴自棄;,chhai7破爛,chhai7-phoa3-noa7,,914,VI;VH,,
5132,,;使性子;鬧彆扭;,chhaiN2-chhoah,chhaiN2-chhoah,,783,VA,,
5150,,;戳穿;,戳thang3,chhak8-thang3,,430,VR,,
5151,chhak8-thang3--ke3,;戳穿;,鑿thang3過,chhak8-thang3--koe3,,3274,VR,,
5182,,;預卜;,讖leh,chham3--leh,,445,VE,,
5186,,;汩汩而流;涔涔流;滾滾而流;,chham5-chham5流,chham5-chham5-lau5,,748,,,
5217,,;呻吟;,chhan,chhan,,188,VA,,
5220,,;扶掖;,chhaN2,chhaN2,,151,,,
5221,,;計較;,chhaN2手,chhaN2-chhiu2,,809,VK,,
5235,,;鱔魚;,田chhoaN7,chhan5-chhoaN7,,427,Na,,
5240,,;土包子;田舍郎;鄉巴佬;,田庄song5,chhan5-chng-song5,,936,Na,,
5277,,;開始;鈸聲;,chhaN7,chhaN7,,791,VL;Ng;VH,,
5282,,;毛髮豎起;,chhang3,chhang3,,382,,,
5284,,;潛泳;,藏bi7,chhang3-bi7,,291,,,
5285,,;潛伏;,潛bih,chhang3-bih,,310,VA,,
5286,,;狂妄;怒髮衝冠;洋洋得意;炫耀;神氣;唱反調;得意揚揚;猖獗;發怒;囂張;,chhang3鬚,chhang3-chhiu,,1803,VA;VE;VH,,
5288,,;潛泳;,藏水bi7,chhang3-chui2-bi7,,981,,,
5318,,;干涉;理睬;,chhap,chhap,,290,VC,,
5333,,;理睬;,插siau5,chhap-siau5,,490,VC,,
5334,,;別理他;理他呢;,插siau5伊,chhap-siau5-i,,2034,,,
5379,chhat-hiau3--khu3,;脫漆;,漆hiau3去,chhat-hiau3--khi3,,1389,,,
5402,,;草墊子;,草chu7,chhau2-chu7,,748,,,
5411,,;草灰;,草hu,chhau2-hu,,511,,,
5445,,;草叢;,草pho7,chhau2-pho7,,463,Na,,
5463,,;脂眼鯡;臭肉;,臭肉un,chhau3-bah-un,,826,,,
5509,,;臭兮兮;臭氣沖天;,臭gia5-gia5,chhau3-gia5-gia5,,800,VH,,
5515,,;腥味;臭腥味;,臭hian3,chhau3-hian3,,450,Na,,
5517,,;香苦草;,臭hian3子,chhau3-hian3-chi2,,1121,,,
5529,chhau3-he2-ta,;燒焦;,臭火ta,chhau3-hoe2-ta,,1013,VR,,
5555,,;汗臭;,臭汗hian3,chhau3-koaN7-hian3,,516,,,
5562,,;老氣橫秋;老態龍鍾;,臭老hian3,chhau3-lau7-hian3,,1049,VH,,
5563,,;乳臭;,臭奶hian3,chhau3-leng-hian3,,534,Na,,
5578,,;發霉;發臭;酸腐;,臭phu2,chhau3-phu2,,551,VH,,
5580,,;霉味;腐臭味;,臭phu2味,chhau3-phu2-bi7,,609,Na,,
5596,,;粗俗;乾燥;,臭sioh8,chhau3-sioh8,,611,VH,,
5602,,;餿水;,臭酸phun,chhau3-sng-phun,,731,Na,,
5607,,;焦乾;焦黑;燒焦;,臭ta,chhau3-ta,,838,VR;VH,,
5610,,;銅臭;,臭銅sian,chhau3-tang5-sian,,621,Na,,
5652,,;平均;扯;折算平均;絕交;,chhe2,chhe2,,614,VA;VC;VH,,
5653,chhe2-be2,;收拾殘局;終了;結局;結尾;,chhe2尾,chhe2-boe2,,1630,Na;VH,,
5654,,;打住;告一段落;,chhe2擺,chhe2-pai2,,2243,VR;VH,,
5655,chhe2-piN5,;拉平;,chhe2平,chhe2-peN5,,629,VR,,
5656,,;一筆勾銷;,chhe2消,chhe2-siau,,1405,VB,,
5657,,;抵帳;清帳;,chhe2數,chhe2-siau3,,486,,,
5658,,;一筆勾銷;作一了結;作罷;完畢;拉倒;終結;結尾;撤消;,chhe2-soah,chhe2-soah,,2832,VR;VC;VB;VH,,
5659,,;平均;,chhe2勻,chhe2-un5,,442,VH,,
5660,,;刷;搓;擦;,chhe3,chhe3,,396,VC,,
5674,,;平面上拖;拖地;,chhe5,chhe5,,953,,,
5677,,;下陷;,chhe7,chhe7,,385,VH,,
5679,chhe7-be2,;收尾;收拾殘局;,chhe7尾,chhe7-boe2,,1082,VA,,
5680,,;沉澱;,chhe7清,chhe7-chheng,,533,,,
5681,,;覓食;,chhe7食,chhe7-chiah8,,1170,VA,,
5682,,;墊背;認罪;,chhe7罪,chhe7-choe7,,692,VA;Na,,
5683,,;償命;,chhe7人命,chhe7-jin5-beng7,,1889,VA,,
5684,,;下降;,chhe7低,chhe7-ke7,,599,VA,,
5685,,;找事;,chhe7空,chhe7-khang,,925,VA,,
5686,che7-li2,;賠不是;,chhe7理,chhe7-li2,,3396,VB,,
5687,,;下陷;,chhe7落,chhe7-loh8,,1008,VH,,
5688,,;下降;,chhe7落來,chhe7--loh8-lai5,,2085,VA,,
5689,,;指名;,chhe7名,chhe7-mia5,,623,Dh,,
5690,,;取保;,chhe7保,chhe7-po2,,399,,,
5691,che7-siau3,;抵帳;頂缸;認帳;,chhe7數,chhe7-siau3,,880,VA;VB,,
5692,chhe7-toe2,;脫底;,chhe7底,chhe7-te2,,692,,,
5695,,;恨;厭惡;,chheh,chheh,,472,VK;VJ,,
5698,,;下垂;衰弱下去;,chheh8,chheh8,,1365,VH,,
5699,,;沙啞;,chheh8聲,chheh8-siaN,,604,VH,,
5707,,;怨氣;抽搭;哽咽;啜泣;欷歔;飲泣;,chheh氣,chheh-khui3,,729,VA;Na;VE;VH,,
5722,,;書鎮;,冊teh,chheh-teh,,913,,,
5735,,;搖盪;顛簸;,chhek8,chhek8,,245,VA;VH,,
5822,chhiN-chhioh,;新鮮;鮮活;,鮮chhioh,chheN-chhioh,,822,VH,,
5826,chhiN-chhoah,;提心吊膽;驚慌;,青chhoah,chheN-chhoah,,1448,VH,,
5845,chhiN-choh8,;倉惶;慌張;驚慌;倉皇;,青choh8,chheN-choh8,,1173,VH,,
5891,,;得意洋洋;興高彩烈;得意揚揚;,chheng3影,chheng3-eng2,,1352,VH,,
5893,,;發炎;,衝hong5,chheng3-hong5,,932,VH,,
5896,,;冒煙;,chheng3煙,chheng3-ian,,581,VH,,
5899,,;抬價;,chheng3價,chheng3-ke3,,435,VA,,
5905,,;得意;好運;蒸發;,chheng3氣,chheng3-khui3,,1596,VA;VH,,
5907,,;出風頭;驕傲;,chheng3高,chheng3-ko,,1450,VH,,
5908,,;得意揚揚;跩得二五八萬;洋洋得意;,沖koa7-koa7,chheng3-koa7-koa7,,1504,VH,,
5913,,;噴香;,chheng3芳,chheng3-phang,,622,VH,,
5914,,;撲鼻;,chheng3鼻,chheng3-phiN7,,542,VH,,
5915,,;刺鼻;,chheng3鼻空,chheng3-phiN7-khang,,792,VH,,
5916,,;狂妄;,chheng3-phut8-phut8,chheng3-phut8-phut8,,265,VH,,
5918,,;槍機;扳機;,銃tauh,chheng3-tauh,,429,Na,,
5919,,;碰見;,chheng3著,chheng3--tioh8,,1460,VR,,
6048,,;清蒸;清炖;,清tim7,chheng-tim7,,640,VC,,
6075,chhiN-iau,;奇餓;餓得發慌;飢餓;,青iau,chheN-iau,,1446,VH,,
6093,chhiN-kin3-kin3,;慌慌張張;緊張兮兮;驚慌;,青kin3-kin3,chheN-kin3-kin3,,1305,VH,,
6112,chhiN-lang-lang,;深藍;湛藍;蒼翠;,青lang-lang,chheN-lang-lang,,891,A;VH,,
6127,chhiN-mi5--e5,;盲人;瞎子;,青盲e5,chheN-me5--e5,,2376,Na,,
6133,chhiN-phiang3-phiang3,;綠油油;綠意盎然;,青phiang3-phiang3,chheN-phiang3-phiang3,,669,VH,,
6137,chhiN-piang3-piang3,;青澀;,青piang3-piang3,chheN-piang3-piang3,,609,VH,,
6156,chhiN-sun2-sun2,;慘白;蒼白;鐵青;,青sun2-sun2,chheN-sun2-sun2,,881,VH,,
6170,chhiN-thui--e5,;急就章;,生推e5,chheN-thui--e5,,2856,VA,,
6223,,;刺札札;刺喇喇的;咄咄逼人;張牙舞爪;惡形惡狀;,刺gia5-gia5,chhi3-gia5-gia5,,2856,VA;VH,,
6236,chhi3-khoaN3-bai7,;嘗試;試看看;,試看mai7,chhi3-khoaN3-mai7,,2658,VF,,
6246,,;河豚;斑點刺河豚;,刺kui,chhi3-kui,,820,Na,,
6253,,;荊棘;,刺phe3,chhi3-phe3,,463,Na,,
6277,,;潮呼呼;,chhi5-chhi5,chhi5-chhi5,,270,,,
6283,,;濕潤;,chhi5瞷,chhi5-lun7,,416,VH,,
6382,,;吵翻天;鬧翻天;舖張;吵鬧;喧鬧;,車gia5,chhia-gia5,,1355,VA;VH,,
6395,chhiah-be2-tai,;赤尾青竹絲;青竹絲;,赤尾tai,chhiah-boe2-tai,,1438,Na,,
6401,,;倒刺;,刺chhoaN,chhiah-chhoaN,,573,,,
6422,,;兇巴巴;赤貧;,赤khiat8-khiat8,chhiah-khiat8-khiat8,,448,VH,,
6424,,;赤貧;,赤khok-khok,chhiah-khok-khok,,481,VH,,
6431,,;苦哈哈;,赤koaiN2-koaiN2,chhiah-koaiN2-koaiN2,,430,VH,,
6442,chhiah-peh-peh,;兇巴巴;潑辣;,赤pe5-pe5,chhiah-pe5-pe5,,789,VH,,
6469,,;跳動;,chhiak8,chhiak8,,305,VA,,
6503,,;叉;,chhiam2,chhiam2,,174,VC,,
6504,,;叉子;,chhiam2仔,chhiam2-a2,,1181,Na,,
6563,,;牙色;,chhiaN2黃,chhiaN2-ng5,,747,,,
6585,,;拖延;耽誤;,chhian5,chhian5,,296,VC;VJ,,
6601,,;延擱;,延leh,chhian5--leh,,509,VH,,
6612,,;單腳跳;,蹌孤le,chhiang2-kou-le,,782,,,
6625,,;沖刷;,chhiang5,chhiang5,,285,VC,,
6637,,;獨腳跳;,chhiang7,chhiang7,,439,,,
6671,,;偶遇;,千tu2沖,chhian-tu2-chheng3,,790,VJ,,
6686,,;反反覆覆;翻觔斗;,車跋peng2,chhia-poah8-peng2,,1117,VA,,
6747,,;抄;翻騰;攪拌;,chhiau,chhiau,,440,VA;VC,,
6754,,;挪動;挪移;撥轉;調整;,chhiau5,chhiau5,,785,VR;VC,,
6755,chhiau5-choe5,;排齊;,chhiau5齊,chhiau5-che5,,516,,,
6756,,;處理;斡旋;磋商;調整;,chhiau5促,chhiau5-chhek,,699,VA;VC;VE,,
6757,,;琢磨;,chhiau5策,chhiau5-chhek,,316,VC,,
6758,,;活躍;神氣;調整;,chhiau5-chhek8,chhiau5-chhek8,,623,VC;VH,,
6759,chhiau5-chhe7,;搜尋;,chhiau5-chhoe7,chhiau5-chhoe7,,558,VC,,
6760,,;挪借;,chhiau5借,chhiau5-chioh,,453,VD,,
6761,,;調價;議價;,chhiau5價數,chhiau5-ke3-siau3,,632,VA,,
6762,,;接骨;,chhiau5骨,chhiau5-kut,,373,VA,,
6763,,;改動;挪移;商酌;週轉;,chhiau5撥,chhiau5-poah,,768,VD;VC;VE,,
6764,,;撥時鐘;懸雍垂;,chhiau5時鐘,chhiau5-si5-cheng,,1572,,,
6765,,;挪時間;撥時間;,chhiau5時間,chhiau5-si5-kan,,1903,,,
6766,,;改動;挪移;,chhiau5徙,chhiau5-soa2,,547,VC,,
6767,,;移動;,chhiau5振動,chhiau5-tin2-tang7,,713,VA,,
6775,,;敲打;,chhiauh,chhiauh,,618,VC,,
6811,,;低頭;,chhih,chhih,,606,VA,,
6812,,;抑制;按捺;按壓;螃蟹;,chhih8,chhih8,,809,Na;VC;VJ,,
6813,chhih8 siong-kho,;雙槓;,chhih8雙科,chhih8 siang-kho,,170,,,
6817,,;一擁而上;,chhih8倚來,chhih8-oa2-lai5,,3069,,,
6818,,;按電鈴;,chhih8電鈴,chhih8-tian7-leng5,,929,,,
6821,,;俯衝;,chhih低,chhih-ke7,,574,VA,,
6822,,;撲倒;,chhih倒,chhih--to2,,746,VB,,
6827,,;剛剛;,chhim2,chhim2,,497,Dd,,
6838,,;銅鈸;,chhim5,chhim5,,146,,,
6879,,;深不見底;深邃;,深long3-long3,chhim-long3-long3,,1892,VH,,
6883,,;深不見底;,深oang-oang,chhim-oang-oang,,1713,,,
6899,,;淺藍色;,chhiN2,chhiN2,,336,Na,,
6947,,;急跑而來;,chhiN5,chhiN5,,1265,,,
6996,,;熱呼呼;,親tauh-tauh,chhin-tauh-tauh,,660,,,
6999,,;好色;,chhio,chhio,,933,VH,,
7002,,;唱;,chhio3,chhio3,,280,VC,,
7009,,;笑眯眯;笑瞇瞇;,笑bui-bui,chhio3-bui-bui,,664,VA,,
7010,chhio3-bun-bun,;莞爾一笑;笑嘻嘻;,笑bun2-bun2,chhio3-bun2-bun2,,1645,VA,,
7035,,;映照;照;照射;,chhio7,chhio7,,317,P4;VC;VH,,
7036,,;投影;,chhio7影,chhio7-iaN2,,351,VA;Na,,
7038,,;色兮兮;,chhio-gih-gih,chhio-gih-gih,,219,,,
7039,,;胰;,chhioh,chhioh,,147,Na,,
7045,,;曬太陽;,chhioh日,chhioh-jit8,,1200,VA,,
7054,,;泥濘;搓;踩;,chhiok8,chhiok8,,261,Na;VC;VH,,
7069,,;色兮兮;性緻勃勃;慾火中燒;慾壑難填;,chhio-khok8-khok8,chhio-khok8-khok8,,1048,VH,,
7070,,;色兮兮;,chhio-kiak8-kiak8,chhio-kiak8-kiak8,,179,,,
7073,,;聳立;,矗khia7,chhiok-khia7,,310,VH,,
7153,,;風頭;,chhio頭,chhio-thau5,,1211,Na,,
7154,,;活躍;,chhio-tio5,chhio-tio5,,457,VH,,
7156,,;探視;,chhip,chhip,,91,VC,,
7192,thit-tho5,;玩;玩耍;旅遊;遊玩;遊蕩;遊戲;嬉戲;,chhit-tho5,chhit-tho5,play,2132,VA;Na;VC,,
7193,thit-tho5-a2,;小混混;,chhit-tho5-a2,chhit-tho5-a2,,1050,,,
7194,thit-tho5-a2,;小流氓;惡少;無賴漢;,chhit-tho5仔,chhit-tho5-a2,,2305,Na,,
7195,thit-tho5-gin2-a2,;小太保;混混;,chhit-tho5-gin2仔,chhit-tho5-gin2-a2,,2225,Na,,
7196,thit-tho5-kha,;浪蕩子;,chhit-tho5腳,chhit-tho5-kha,,1233,,,
7197,thit-tho5-kheh,;嫖客;,chhit-tho5客,chhit-tho5-kheh,,787,Na,,
7198,thit-tho5-lang5,;江湖中人;風月中人;流氓;,chhit-tho5人,chhit-tho5-lang5,,3750,Na,,
7199,thit-tho5-lang5,;浪蕩子;,chhit-tho5人,chhit-tho5-lang5,,2392,,,
7200,thit-tho5-mih8,;玩具;玩物;玩意兒;,chhit-tho5物,chhit-tho5-mih8,,1553,Na;s ;b,,
7201,thit-tho5-phoaN7,;玩伴;,chhit-tho5伴,chhit-tho5-phoaN7,,1239,,,
7204,,;班;,chhiu,chhiu,,256,Na;Nf,,
7209,,;贖;,chhiu2,chhiu2,,250,VC,,
7309,,;袖子;,手ng2,chhiu2-ng2,,837,Na,,
7312,,;袖口;,手ng2箍,chhiu2-ng2-khou,,822,Na,,
7313,,;袖管;,手ng2管,chhiu2-ng2-kong2,,997,Na,,
7314,,;袖套;腕套;,手ng2束,chhiu2-ng2-sok,,764,Na,,
7315,,;袖口;,手ng2頭,chhiu2-ng2-thau5,,1409,Na,,
7316,,;出手;,手ng2長,chhiu2-ng2-tng5,,1525,VA,,
7328,,;巴掌;,手pe5,chhiu2-pe5,,667,Na;Nf,,
7356,,;手頭緊;,手頭an5,chhiu2-thau5-an5,,1752,,,
7372,,;理睬;,chhiu3,chhiu3,,252,VC,,
7463,,;搶手;,搶chhoah,chhiuN2-chhoah,,530,,,
7496,,;逆;,chhiuN5,chhiuN5,,186,b,,
7511,,;上;生;,chhiuN7,chhiuN7,,944,VA;Ne;Nc;VC;Ng;VH,,
7519,,;打水;起岸;,chhiuN7水,chhiuN7-chui2,,1633,VA,,
7540,,;生鏽;,上sian,chhiuN7-sian,,1261,VH,,
7554,,;伸;,chhng,chhng,,161,VC,,
7563,,;覓食;,chhng2食,chhng2-chiah8,,1096,VA,,
7600,,;軟木;,chho2,chho2,,226,Na,,
7613,,;草塞;,草that,chho2-that,,488,,,
7643,,;帶領;領;導;,chhoa7,chhoa7,,1145,VF;VC,,
7647,,;指揮;帶頭示範;操縱;,chhoa7操,chhoa7-chhau,,1382,Na;VC,,
7649,,;帶小孩;帶孩子;,chhoa7囡仔,chhoa7-gin2-a2,,2989,,,
7652,,;白日夢;,chhoa7尿夢,chhoa7-jio7-bang7,,959,Na,,
7653,,;幽靈船;,chhoa7尿婆,chhoa7-jio7-po5,,566,,,
7654,,;迎親;,chhoa7嫁,chhoa7-ke3,,632,VA,,
7657,,;引路;前導;帶路;領路;,chhoa7路,chhoa7-lou7,,1817,VA;Na,,
7658,,;前導;,chhoa7路的,chhoa7-lou7--e5,,2767,Na,,
7659,chhoa7-lou7-koe,;帶路人;,chhoa7路雞,chhoa7-lou7-ke,,2860,,,
7660,,;勾引;帶壞;,chhoa7歹,chhoa7-phaiN2,,1428,VR;VC,,
7661,,;引導;打頭;帶頭;領頭;,chhoa7頭,chhoa7-thau5,,2338,VA;VC;Dh,,
7662,,;首領;領導者;,chhoa7頭個,chhoa7-thau5-e5,,1954,Na,,
7663,,;帶隊;率隊;,chhoa7隊,chhoa7-tui7,,1078,VA,,
7664,,;刨;借;打顫;扯;使性子;怕;拔;急;掣;發抖;鬧彆扭;顫抖;,chhoah,chhoah,,1914,VD;Dd;VA;VK;VC;b;VH,,
7667,,;斜;,chhoah8,chhoah8,,355,VH,,
7669,,;斜角;,chhoah8角,chhoah8-kak,,652,Na,,
7675,,;拔鬍子;,chhoah嘴鬚,chhoah-chhui3-chhiu,,1030,,,
7676,,;嚇一跳;,chhoah一下,chhoah-chit8-e7,,4762,VH,,
7677,,;急流;湍急;激流;,chhoah流,chhoah-lau5,,737,Na;VH,,
7678,chhoah-mou,;拔毛;,chhoah毛,chhoah-mng5,,631,VA,,
7679,,;暫借;,chhoah活鳥,chhoah-oah8-chiau2,,2055,VD,,
7680,,;挫冰;刨冰;,chhoah冰,chhoah-peng,,525,,,
7681,,;印度牛膝;,chhoah鼻草,chhoah-phiN7-chhau2,,845,,,
7682,,;下痢;,chhoah屎,chhoah-sai2,,672,,,
7683,chhoah-sai2-chhiN,;流星;,chhoah屎星,chhoah-sai2-chheN,,1078,Na,,
7684,,;下痢;拉稀;,chhoah屎水,chhoah-sai2-chui2,,1559,,,
7685,,;膽寒;,chhoah心,chhoah-sim,,993,VI,,
7686,,;扯斷;,chhoah斷,chhoah-tng7,,641,,,
7690,chhoan2-boe7-tit8,;氣短;,喘be7直,chhoan2-be7-tit8,,1100,VH,,
7693,,;喘吁吁;,喘pheN7-pheN7,chhoan2-pheN7-pheN7,,143,,,
7694,,;喘噓噓;,喘phi7-pheN7,chhoan2-phi7-pheN7,,204,VH,,
7696,,;出眾;,chhoaN3,chhoaN3,,398,VH,,
7721,,;準備;,chhoan5,chhoan5,prepare,444,VF;VC,,
7723,,;準備嫁妝;,chhoan5嫁妝,chhoan5-ke3-chng,,748,,,
7761,chhe7,;找;尋找;,chhoe7,chhoe7,,918,VD;VC,,
7763,chhe7-chhut,;找出;尋出;,chhoe7出,chhoe7-chhut,,1486,VR,,
7770,chhe7-tioh8,;找到;,chhoe7著,chhoe7-tioh8,,2949,VR,,
